9.20027E+17,#MeToo,1,1,4
9.19852E+17,I was raped while walking my dog. I wondered if it was my fault. I was raped by my boyfriend. I wondered if it was my fault. I don't feel that way any more. Neither should you. #metoo,1,1,3
9.20488E+17,Monica #MeToo @shellieBlum @Truthgunner @RightwingAngel @Carold501 @ItsJustJill @WAGNERGIRLE @EricaRN4USA @sheilaaj @cgpb @scarlett2112,1,1,4
9.21866E+17,#metoo I was 17. My first job. He was my family dentist. He was training me to be his dental assistant. And something else too it would seem,1,1,3
9.22094E+17,#MeToo my history is long and it seems like it never stops,1,1,4
9.19828E+17,Don’t touch someone without consent #MeToo,1,1,3
9.19887E+17,"Even when men get away with it, you’re brave for speaking up. #MeToo",1,1,4
9.20026E+17,#MeToo ....the first time was when I was 12 years old. Not drunk. Wasn't acting like a hoe. Just a child. https:// twitter.com/jenfieldd/stat us/920019909207298053 …,1,1,3
9.22E+17,#MeToo,1,1,4
9.20056E+17,#metoo,1,1,4
9.19887E+17,"I was 11 the first time I was grabbed and sexually harassed. Later it was random strangers, an Employer, an ex romantic partner. #MeToo",1,1,3
9.19987E+17,I love youuuu thank you for using your platform for this #MeToo,2,,
9.20171E+17,#MeToo,1,1,4
9.20143E+17,Thousands of women share experiences of sexual assault on Twitter through #MeToo https://www. theverge.com/2017/10/16/164 81658/twitter-metoo-hashtag-wome-sexual-assault-share-experiences-harassment?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter … pic.twitter.com/IWfn7iHEwN,1,3,4
9.20806E+17,"#MeToo did something revolutionary, @sophieGG writes https://www. theatlantic.com/entertainment/ archive/2017/10/the-movement-of-metoo/542979/?utm_source=twb …",1,3,4
9.20767E+17,#MeToo pic.twitter.com/rXfMLNPmJS,1,1,4
9.20075E+17,Me Too. #MeToo pic.twitter.com/mBZwDnegfK,1,1,4
9.20808E+17,The latest DAILYPAPARAZY.LK! https:// paper.li/Peparazya/1408 082097?edition_id=d2e4a010-b463-11e7-8e26-0cc47a0d15fd … #forbes400 #metoo,2,,
9.20092E+17,Drunk ex boyfriends being very forceful and manipulative and who are also way stronger than me. #metoo,1,1,3
9.19918E+17,It's gotten so much traction that even James Woods is signaling support for the #MeToo movement.,1,1,4
9.20117E+17,#MeToo and there’s no such thing as “asking for it” or “had it coming for you”,1,1,3
9.20706E+17,"Men posting #MeToo is the same as when men say that reverse sexism"" bullshit. It's not about you right now. You sound hella stupid.""",1,2,4
9.21786E+17,I hadn't even had my first period the first time a group of boys made sexual comments on my body. #MeToo,1,1,2
9.25114E+17,@netflix We've been with u from the beginning. Very disappointed u haven't dropped #HouseOfCards and #KevinSpacey immediately. #MeToo,2,,
9.20923E+17,#metoo for years starting at age 9. Thanks for breaking the silence and leading by example.,1,1,4
9.20016E+17,#MeToo,1,1,4
9.20045E+17,#MeToo https:// twitter.com/Alyssa_Milano/ status/919659438700670976 …,1,1,4
9.19963E+17,Seeing #MeToo in so many posts is just heartbreaking.,1,1,4
9.19894E+17,#MeToo .,1,1,4
9.19863E+17,Hashtag #MeToo trending on Twitter is highlighting the widespread prevalence of sexual assault. #endVAW,1,3,4
9.2001E+17,This exactly. Mine was an older cousin. #metoo https:// twitter.com/smitten_vixxen /status/919991416016732165 …,1,1,4
9.2504E+17,#DRTBrainLove #DrDelvena #spreadtheword #advocacy #takeastand #metoo #sexualassault #domesticviolence #mentoo #DVAM https:// youtu.be/NxXPkYqpuKM,1,3,4
9.19867E+17,"Growing up I hated a place we went to. He would pick me up, hug/squeeze me and tell me how pretty I was. Then laugh when I said no. #MeToo",1,1,3
9.19999E+17,#MeToo shouts out to the frat boy who thought countless no's meant yes,1,1,3
9.20884E+17,"No #woman should have to walk with fear,nor endure verbal or physical agression.We should be protected.We have the righ to be safe #MeToo https:// twitter.com/time/status/92 0877202912227328 …",1,1,4
9.23152E+17,Yes I was sexually harrased by 2 girls for 5 years from class 8to12. #metoo,1,1,4
9.20623E+17,"How about we stop needing to say me too"" and we get ""I believe you"", ""I'm here for you"", ""I'm with you"" #meToo""",1,1,4
9.19973E+17,#Metoo,1,1,4
9.20023E+17,#MeToo pic.twitter.com/hNjyVcWm8g,1,1,4
9.20807E+17,Sexually assaulted twice more as an adult and I can't even remember all the times I've been sexually harassed or experienced misogyny #metoo,1,1,4
9.21334E+17,"Almost 321,500 people, above age of 12, are #raped or #sexuallyassaulted in #US every year. What a despicable #statistic to #own #MeToo https:// twitter.com/AJEnglish/stat us/921331475236249600 …",1,1,4
9.21117E+17,#metoo,1,1,4
9.20234E+17,#metoo even though I really don’t wanna fuckin talk about it,1,1,4
9.20142E+17,#MeToo #YoTambien pic.twitter.com/SwoIMI3B3d,1,1,4
9.20739E+17,Women alone cannot change our society's culture of sexual violence & rape http:// bit.ly/2gOvIiT #MeToo #HimThough #HowIWillChange #WWV17,1,3,4
9.2212E+17,"Women senators say #MeToo , reveal stories of sexual harassment https://www. nbcnews.com/meet-the-press /video/women-senators-say-metoo-reveal-stories-of-sexual-harassment-1078869571953 … via @meetthepress",1,3,4
9.20029E+17,#MeToo and I didn't know it was wrong,1,1,4
9.20362E+17,#MeToo,1,1,4
9.20247E+17,"We stand together. We stand united. You are not alone, nor am I. Just don't let this die. #MeToo https://t.co/toGPhZ15M1",1,1,4
9.19956E+17,"I admit, I hesitated before posting my #metoo because I never said anything...even to my family.",1,1,4
9.19984E+17,#MeToo,1,1,4
9.2118E+17,I won’t get into details but #MeToo,1,1,4
9.2013E+17,Since then it's happened so many frikking times that I can't even list the incidents. #MeToo,1,1,4
9.22092E+17,#ZainJaffer 's kids are now part of #MeToo disclosures. Hopefully their identities will be protected. Name change? https://www. forbes.com/sites/clareoco nnor/2017/10/20/zain-jaffer-ceo-of-startup-vungle-charged-with-attempted-murder-child-abuse/#39a047f86d62 …,2,,
9.20067E+17,#metoo,1,1,4
9.19991E+17,And #metoo .,1,1,4
9.20359E+17,"#lichtgetint #metoo #opsporingverzocht , that about sums it up.",2,,
9.19952E+17,The latest The Bill Avery Daily! https:// paper.li/ridesafety?edi tion_id=aef64140-b288-11e7-8823-0cc47a0d164b … #flipblogger #metoo,2,,
9.19968E+17,"Once, while working retail, I told a subordinate she needed to work like a man, you know, smarter, not harder"". Was that harassment? #MeToo""",1,,
9.19825E+17,#MeToo pic.twitter.com/pvdTl8VjP7,1,1,4
9.20105E+17,#Metoo,1,1,4
